,x,y,z,Time,Lebal
33,-0.357427956,-0.34386787399999996,9.798935452,0.628689148,0
34,-0.200415082,-0.17670481899999999,9.732536162999999,0.6483137489999999,0
35,-0.255425022,-0.336113548,9.813670693999999,0.667938348,0
36,-0.11847171599999999,-0.22772424300000002,9.755031851,0.6876545079999999,0
37,-0.40190599,-0.373757424,9.711679134,0.7073706679999999,0
38,-0.264607394,-0.195528532,9.644091241,0.7269647490000001,0
39,-0.39468153200000006,-0.314290254,9.744340541,0.746833512,0
40,-0.063184375,-0.092515075,9.679722903,0.766122387,0
41,-0.319479214,-0.277851377,9.795638062,0.7857164659999999,0
42,-0.124411861,-0.08068682099999999,9.701798405,0.805341065,0
43,-0.33752816399999996,-0.304323245,9.819814315,0.8246909809999999,0
44,-0.179511074,-0.168089546,9.755573069,0.84428506,0
45,-0.344038279,-0.26837404,9.797897217000001,0.863909659,0
46,-0.038428451,-0.084955491,9.699570944,0.883534258,0
47,-0.222709165,-0.30838793600000003,9.816069237,0.903158857,0
48,-0.145564888,-0.09764559800000001,9.669113636,0.922813977,0
49,-0.337465344,-0.267478047,9.779280741,0.9424385759999999,0
50,-0.140403181,-0.019480513999999997,9.660174113,0.962093697,0
51,-0.309392812,-0.156694623,9.765383312,0.9817182959999999,0
52,-0.212024934,-0.166687378,9.741509179,1.001342895,0
53,-0.165299907,-0.227162088,9.746839527,1.021364259,0
54,-0.17429261899999998,-0.172312735,9.70250215,1.0410499009999998,0
55,-0.159587325,-0.038408071,9.665400501,1.06058294,0
56,-0.32772740000000006,-0.145285835,9.651197046,1.080695865,0
57,-0.13124545699999998,-0.003548252,9.660321873,1.099832138,0
58,-0.195295415,-0.13507125,9.720389634,1.119487258,0
59,-0.14608624,-0.08410754599999999,9.672115797,1.139111857,0
60,-0.277850764,-0.210584098,9.716508528,1.158766977,0
61,-0.155221024,-0.067202705,9.671556374,1.1783915759999999,0
62,-0.356659595,-0.18722933100000003,9.854659133,1.198565542,0
63,-0.110726505,-0.011367571000000002,9.720689926,1.217671294,0
64,-0.342950205,-0.269383556,9.845829826000001,1.237601097,0
65,-0.14405224,-0.149114943,9.741191528,1.2569815340000001,0
66,-0.338897729,-0.365200039,9.858579434,1.2765756129999999,0
67,-0.06820200900000001,-0.11051545900000001,9.694213737,1.296200212,0
68,-0.299303068,-0.32914708800000003,9.756933813,1.315824812,0
69,-0.16596493199999998,-0.155900475,9.765768798,1.3354799309999998,0
70,-0.396065591,-0.514924913,9.750880077,1.3551350530000001,0
71,-0.20320566199999998,-0.282115645,9.670426707,1.3747596530000001,0
72,-0.38945887100000004,-0.478277819,9.749100223,1.394353732,0
73,-0.40183741799999995,-0.368208054,9.814344646,1.413978331,0
74,-0.465131119,-0.32149515,9.698271769,1.43363345,0
75,-0.595651377,-0.639909025,9.827949148,1.453227529,0
76,-0.6719377870000001,-0.708940507,9.863507478999999,1.472882649,0
77,-0.585372054,-0.759167211,9.770169304,1.492568289,0
78,-0.49431028299999996,-0.72949264,9.821390588,1.512162367,0
79,-0.58257237,-0.784234876,9.720994923,1.5318174869999999,0
80,-0.8898435729999999,-1.095986412,9.962008848,1.551442086,0
81,-0.831693676,-1.153772401,9.913344149,1.5710972069999998,0
82,-0.6923643970000001,-0.7795629620000001,9.739947826,1.590721808,0
83,-0.681246556,-0.8206193070000001,9.711366063,1.6103158869999998,0
84,-0.930540406,-1.0080038690000002,9.762338222,1.630001526,0
85,-0.8641933820000001,-1.027423,9.82425733,1.649595605,0
86,-0.926212116,-1.005669753,9.929555537,1.6692202040000002,0
87,-0.862540822,-0.872035192,9.852974524,1.6888448040000001,0
88,-0.8736343959999999,-0.8478719640000001,9.915066605,1.7084999230000002,0
89,-0.8096348590000001,-0.7963415629999999,9.829776521,1.7281550430000001,0
90,-0.761726757,-0.941829109,9.890254349,1.747810162,0
91,-0.813451722,-1.048111639,9.935153236,1.767404241,0
92,-0.911916967,-0.9817247490000001,9.958264861,1.78699832,0
93,-0.932158817,-0.830202036,9.962475967,1.806287196,0
94,-0.865924623,-0.9413299559999999,9.979657067,1.825972836,0
95,-0.724298323,-1.0046322490000001,9.962274917,1.845597435,0
96,-0.882595846,-0.929920678,9.794461079,1.865222034,0
97,-0.9388817490000001,-0.880973254,9.797553843,1.884877155,0
98,-0.89981375,-0.6864354859999999,9.767607903,1.904501755,0
99,-0.958877144,-0.810235833,9.916163949,1.924095834,0
100,-0.91621744,-1.04694214,9.721006295,1.943781473,0
101,-0.871417843,-0.9520309779999999,9.745270892999999,1.963406073,0
102,-0.874940156,-0.8050280890000001,9.767385962,1.9831527530000002,0
103,-0.9576204140000001,-0.770046592,9.894565981,2.002990995,0
104,-0.843361347,-0.961762661,9.840897253,2.022615595,0
105,-0.7688874179999999,-1.097225047,9.723437903999999,2.042301235,0
106,-0.65005083,-1.0124058120000001,9.780120736,2.061895314,0
107,-0.502228618,-0.966068473,9.781867637000001,2.081519913,0
108,-0.6721945490000001,-1.1053354579999999,10.04654594,2.101144512,0
109,-0.605582792,-0.9815244759999999,9.88609634,2.120769112,0
110,-0.645862453,-1.076927806,9.815267311,2.140424232,0
111,-0.7348647359999999,-1.139426316,10.01998141,2.160018311,0
112,-0.607869919,-0.9089278059999999,9.931700328,2.179703951,0
113,-0.7734045190000001,-1.1082780079999999,10.1113063,2.19932855,0
114,-0.999084601,-1.184158883,10.21812822,2.218983671,0
115,-1.165081214,-1.017412415,10.11808725,2.2386387919999997,0
116,-1.230446766,-0.83919573,9.84634788,2.258232871,0
117,-0.978766618,-0.7559514270000001,9.785382661,2.2779185109999998,0
118,-0.6808879290000001,-0.669755732,9.777855905,2.29839768,0
119,-0.7962854,-0.73584786,9.909897104,2.317167709,0
120,-0.866117721,-0.80144367,9.759881087,2.3368228280000003,0
121,-1.083287893,-0.787977193,9.971180375,2.356477948,0
122,-1.12462014,-0.6342076529999999,10.034196099999999,2.376102547,0
123,-0.975496267,-0.55512129,10.00303565,2.395696626,0
124,-0.920909152,-0.8121664190000001,10.16996527,2.415321226,0
125,-0.922587147,-1.1872010020000001,10.40708015,2.434976346,0
126,-0.39212608299999996,-0.784491123,9.885243379,2.454600945,0
127,-0.335336206,-0.5335935820000001,9.831787783,2.4742255440000003,0
128,-0.65603416,-0.617853759,9.897629607999999,2.493880665,0
129,-0.638749059,-0.626244762,9.880037247999999,2.513535784,0
130,-0.404293109,-0.860978215,10.10114936,2.5331603830000002,0
131,-0.44954091700000004,-0.975473732,9.996382437000001,2.552784982,0
132,-0.401021048,-0.7606413559999999,9.830838345,2.572440103,0
133,-0.628490361,-0.64944829,10.0999466,2.592064702,0
134,-0.678929771,-0.409563375,9.962467893,2.611658781,0
135,-0.737000175,-0.57975274,9.97172235,2.6313139,0
136,-0.458184972,-0.883637221,10.06087545,2.6509385009999997,0
137,-0.219449468,-0.7840264490000001,9.852340429,2.670593621,0
138,-0.5774801279999999,-0.917074382,10.09238635,2.6903097810000003,0
139,-0.445469701,-0.36527723799999995,9.83712282,2.70990386,0
140,-0.326567048,-0.314406205,10.10897343,2.729528459,0
141,-0.238906864,-0.345441865,9.969128182999999,2.7491530589999997,0
142,-0.266326692,-0.551629931,9.980529635,2.768838698,0
143,-0.35211623799999997,-0.581080113,10.10058388,2.788097055,0
144,-0.47300612,-0.407171331,10.22224426,2.807752175,0
145,-0.46729119799999996,-0.27722791,10.21312534,2.8273157330000003,0
146,-0.380642395,-0.34894797299999997,10.15824968,2.8470013730000003,0
147,-0.220330159,-0.408518244,10.10922643,2.866595452,0
148,-0.037102303999999996,-0.34329697200000003,9.790967947,2.886250571,0
149,-0.189802497,-0.5331656029999999,10.0372836,2.90584465,0
150,-0.313971213,-0.282276741,10.02437523,2.925469249,0
151,-0.357116641,-0.317112632,10.160148699999999,2.94515489,0
152,0.031429556000000004,-0.026054951,9.641322212,2.96477949,0
153,-0.135767585,-0.392753662,9.629802318,2.98443461,0
154,-0.373294935,-0.69111648,9.656450691,3.004059209,0
155,-0.427852357,-0.982627549,10.01342666,3.023683808,0
156,-0.21728751899999998,-0.557699112,9.809113865,3.043369448,0
157,-0.04405908099999999,-0.154664935,9.334409396,3.062933007,0
158,-0.211573824,0.061494915,9.353808605,3.082527085,0
159,-0.390779685,0.060077436,9.923034982,3.102182206,0
160,-0.571124537,-0.524509956,10.52525873,3.121806805,0
161,0.084759766,-0.12343944800000001,10.13123194,3.141431404,0
162,0.081949786,-0.11667344800000001,9.851790364,3.161056003,0
163,-0.328973206,-0.009601657,9.914044509,3.180680604,0
164,-0.679368437,-0.083336344,10.02817844,3.2003357230000002,0
165,0.042808338,0.313174773,9.523562,3.219929802,0
166,0.13148691199999998,0.28687579999999996,9.935443262,3.2395544010000004,0
167,-0.049247827,-0.291888149,10.08161499,3.259179,0
168,-0.256922677,-0.27978399,9.733766948,3.278864642,0
169,-0.46724028799999995,-0.015677183,9.30848824,3.2985197619999997,0
170,-0.5181914710000001,-0.338492801,9.855701986,3.318510605,0
171,-0.164007682,-0.158130554,9.922325526,3.338135204,0
172,0.007128056,-0.20901377100000001,9.829836224,3.3577598039999996,0
173,-0.255938149,-0.32294083100000004,9.260259946,3.377414923,0
174,-0.865317577,-0.512028348,9.967309497999999,3.397161605,0
175,0.16202261,0.353199779,9.778771394,3.4177323360000003,0
176,0.312882867,-0.0038472429999999998,10.382130900000002,3.436288723,0
177,0.047203059000000006,-0.815408295,10.36013693,3.455913322,0
178,-0.24246701399999998,-0.671954226,9.794900539,3.4755379210000004,0
179,-0.263348107,0.25302000199999997,9.551753085,3.4953456419999998,0
180,-0.13246238800000001,0.651487365,9.777267181000001,3.51481764,0
181,0.15298889,0.381612904,10.09904974,3.534472759,0
182,0.57394284,-0.262764845,10.0103821,3.5540668380000002,0
183,-0.043703429,-1.147718304,10.20825466,3.57372196,0
184,-0.192923053,-0.406752794,9.228659593,3.5933770789999997,0
185,-0.797564281,-0.021592963,9.77226781,3.6130321989999996,0
186,-0.3508766,0.452204017,9.889410576,3.632656798,0
187,-0.016002531,0.204456862,10.01956612,3.6522508769999997,0
188,0.04497658,-0.33606018600000004,10.0008993,3.6718754760000003,0
189,-0.178783031,-0.68574175,10.10384133,3.691530595,0
190,-0.07218777,0.157844113,9.821959704,3.711155194,0
191,-0.40398860600000003,-0.015374325,10.34284046,3.730749274,0
192,-0.095582994,0.090196237,9.765622752999999,3.750404394,0
193,-0.325746155,0.031268081,9.837173813,3.769662748,0
194,-0.443951186,-0.19628024300000002,10.11640853,3.789287348,0
195,-0.680930252,-0.18761218300000002,10.41848149,3.8088814269999998,0
196,-0.20487891100000002,0.560968876,9.671040305,3.828567067,0
197,-0.20023642100000003,-0.039550406,10.08043792,3.8481916660000004,0
198,-0.064626599,-0.471738875,10.06526083,3.867816266,0
199,0.185265667,-0.29045337600000004,9.719505247999999,3.887471386,0
200,-0.137164178,-0.096527633,9.767995457,3.9070959860000003,0
201,-0.128628052,0.58884302,9.413781616,3.926690065,0
202,-0.058781247,1.1787695440000001,9.572847126000001,3.946314664,0
203,-0.456324324,0.238623521,10.33767277,3.966305508,0
204,-0.21309954399999997,0.193340125,9.665622867,3.985960627,0
205,-0.017230244,0.6537063129999999,8.837822511,4.005585227,0
206,-0.74909301,0.228551848,10.08572375,4.0252403469999996,0
207,0.348096876,0.7810429729999999,10.04977366,4.044864947,0
208,0.374404965,-0.050316985999999994,10.19327245,4.064459026000001,0
209,0.60688477,0.06775479200000001,9.338909364,4.084083625,0
210,-0.308002967,-0.069368047,9.86759813,4.103708224,0
211,-0.169494235,0.677827875,9.69667763,4.1233633439999995,0
212,-0.310875846,0.246531995,10.10910146,4.1429879430000005,0
213,0.513610637,0.353032105,9.765722757999999,4.162582022,0
214,0.402758116,-0.190079676,9.821148001000001,4.182206622,0
215,0.328334295,-0.20718920600000001,9.878167237000001,4.201861742,0
216,0.130882322,0.17568501600000003,9.449516277,4.22145582,0
217,-0.061181732,0.232336478,10.10581226,4.24111094,0
218,0.050069098,0.564339451,10.02581981,4.260796581,0
219,-0.189647943,0.16180978699999998,9.983550804,4.28039066,0
220,-0.21758785100000003,-0.294531555,9.619361233,4.3000457789999995,0
221,0.339931593,0.41335902700000005,9.109924602000001,4.3196703780000005,0
222,-0.068948228,0.338640881,10.12274761,4.339264458,0
223,0.023661937,0.457944466,10.1576127,4.358919578,0
224,0.042190983,0.335199902,10.03929149,4.378544177,0
225,0.48140121399999997,-0.16589782,9.847816768,4.398168776,0
226,0.7112002909999999,-0.16702725699999998,9.909722321,4.417793375,0
227,0.237388288,0.078243312,10.08844531,4.437417976,0
228,0.12025219,0.658015397,9.96084806,4.457012055,0
229,-0.384141666,0.233941499,10.18579355,4.476697695,0
230,0.06172108900000001,0.112216668,9.744965615,4.496322294,0
231,-0.268975678,-0.55325861,9.881606098999999,4.515946893,0
232,0.38023682299999995,0.488380964,9.441447886,4.535602013,0
233,-0.390271837,0.231229242,10.67594188,4.555226612,0
234,0.54809482,1.347151152,9.90431663,4.5748512130000005,0
235,-0.17378552600000002,0.185105524,10.12484624,4.594536853,0
236,-0.17271413600000002,-0.050149632,9.778892277999999,4.614130932,0
237,-0.002829163,0.5592841479999999,9.825553524,4.633725011,0
238,0.130255221,0.9381340229999999,9.991415367,4.65334961,0
239,0.25478751899999996,1.329468162,9.357092954,4.673004729,0
240,-0.534176936,0.553353332,9.948302861,4.692659849,0
241,0.184379712,0.7708827970000001,8.97852547,4.7123149689999995,0
242,-0.27415841,-0.22870663300000002,9.007898241,4.7319090489999995,0
243,0.13851477199999998,-0.313379026,9.061931798,4.7511979239999995,0
244,0.9961740090000001,0.691205838,9.6032781,4.770822524,0
245,0.6369355729999999,0.5536762829999999,10.35262584,4.790447123,0
246,0.235088474,0.973438722,9.393429565,4.810071722,0
247,-0.626539985,0.8001798840000001,9.141409751,4.829665801,0
248,-0.6106842610000001,0.886198349,9.477516266,4.8492904,0
249,1.095306449,1.86688142,9.958293451,4.86897604,0
250,0.533391042,0.832139108,11.32594504,4.88857012,0
251,0.827559191,0.611272749,9.47389588,4.908194719,0
252,0.344767386,-0.8571296909999999,8.763351155,4.927819318,0
253,0.795948223,-1.21372545,9.682447042,4.947810162,0
254,1.5362761059999999,0.14823114199999998,10.39940567,4.968258812,0
255,0.66272733,1.2046097470000001,10.8315108,4.98699832,0
256,-0.446578587,0.8684448,10.57728415,5.00668396,0
257,-0.453813698,0.37428116200000006,9.916079528,5.02633908,0
258,0.667907916,-0.524604573,9.638551424,5.045994199,0
259,0.611497191,-1.107268521,10.57048696,5.06558828,0
260,0.8528968720000001,0.577074461,10.48099364,5.085212879,0
261,0.131939012,1.581425996,9.835613862999999,5.104867999,0
262,-1.207259796,0.928466531,9.554286555,5.124492598,0
263,-1.5963180959999999,-0.002243432,9.340311807,5.144178238,0
264,-0.884825352,0.135626952,10.01834706,5.163741796,0
265,0.012591046000000002,0.182423103,10.8051353,5.183396917,0
266,0.336189339,0.08971650199999999,10.71887776,5.2029909960000005,0
267,0.16827258899999997,-0.13869220599999998,9.819616021,5.222615596,0
268,-0.571063769,-0.30384439399999996,9.916425286,5.242270715,0
269,-0.15595897,1.080676003,9.701028295,5.261986875,0
270,-0.93341774,0.507636048,10.51824354,5.281519913,0
271,-0.481089738,0.40093292,9.639562216,5.301205553,0
272,-0.9874745140000001,-0.554924148,9.604307467,5.320769112,0
273,0.12193966099999999,-0.328622876,8.707721156,5.340424232,0
274,0.489575763,-0.9468044870000001,9.122598867999999,5.3600488319999995,0
275,0.47564121299999995,-0.7223748040000001,9.282414157,5.379673432000001,0
276,0.61391144,0.230039215,9.482366902,5.399298031,0
277,-0.20511238699999998,0.543641449,10.21158733,5.41895315,0
278,-0.44125485,0.328095426,10.22090898,5.438547229,0
279,-0.23712665,-0.16291049400000002,9.817299125,5.458171827999999,0
280,0.541021868,0.03600295,10.13678366,5.477826948,0
281,0.817113493,0.838109143,10.24751498,5.497573629,0
282,0.14304989199999998,0.699576395,10.36920805,5.517045627000001,0
283,-0.549332246,-0.126257429,10.2907362,5.536700746,0
284,0.532904104,0.455375472,9.932914706,5.5563558660000005,0
285,1.267176288,0.233772757,10.67546048,5.575949945,0
286,0.662453133,-0.25822749899999997,10.88930139,5.595605065,0
287,0.247658481,0.260552907,10.16255857,5.615229664,0
288,0.288609826,1.005677419,9.746033792,5.634884784,0
289,-0.539639404,0.832895904,10.1365242,5.654539903,0
290,-0.542837668,1.093228975,9.662238887,5.674164504,0
291,-0.918296311,0.522462875,10.1655466,5.6937891039999995,0
292,0.20524382,1.228228765,10.06502525,5.713444223,0
293,0.062955417,0.693471317,9.865665015,5.7326720579999995,0
294,0.024371215,-0.10205944900000001,8.632634032999999,5.7522966570000005,0
295,-0.23529603,-0.474212884,8.553634757000001,5.771921256000001,0
296,-0.267983205,0.177812229,9.216358388,5.791576375,0
297,-0.283122596,0.7281729709999999,9.899221104,5.811200977,0
298,0.232288797,0.85234241,9.726055815,5.8308255760000005,0
299,0.408867696,0.144404452,9.230744526,5.850450175,0
300,0.178230832,-0.9342382659999999,9.357663992,5.870074774,0
301,-0.131379851,-1.1911018359999999,9.165980000000001,5.889729893999999,0
302,-0.065693903,0.006663941,9.879392244,5.9093544929999995,0
303,0.812654758,2.054891383,9.99703043,5.929497938,0
304,-0.284143466,0.666908843,10.32011542,5.949000456,0
305,-0.119728919,-0.163508869,9.163443295,5.9686250560000005,0
306,0.30597666,-1.014168811,10.56724896,5.988280176,0
307,2.00664997,0.271242503,10.94172245,6.007874255,0
308,0.302457773,0.749743947,11.52822685,6.027529373999999,0
309,-0.24182919100000003,2.007408421,9.780195622,6.0474896970000005,0
310,-1.2710777420000001,1.242433016,9.910466234,6.066870135,0
311,-0.423140058,0.638499854,10.44764127,6.086494735,0
312,1.271865569,0.7837542540000001,10.84320307,6.106058292999999,0
313,2.11646234,0.9921918609999999,11.20981912,6.125713413,0
314,0.913090823,0.035889832999999996,11.25326772,6.145338012000001,0
315,0.06330520099999999,0.6132038710000001,8.752936748,6.164993131,0
316,-2.061968977,-0.078330311,8.396605865,6.18461773,0
317,-0.42435516100000004,1.003790492,9.072645611,6.2042423310000006,0
318,1.05091555,0.562259198,11.18292264,6.22386693,0
319,1.498003385,-0.250136741,10.38736747,6.243491529,0
320,-0.307311732,-0.8115506659999999,8.992423800000001,6.263116127999999,0
321,-2.009064786,-0.681596393,8.68507106,6.2827712479999995,0
322,-0.691458518,1.8402691999999998,8.589103856,6.302426369,0
323,0.37967147100000004,1.243417346,10.40959687,6.322050967999999,0
324,0.9384367240000001,-0.154148638,10.45000998,6.341675567999999,0
325,-0.75767152,-1.675769796,9.770009449,6.361330687000001,0
326,-0.271229299,-0.506824136,9.119947776,6.380894245,0
327,-0.048519400000000004,0.553872238,10.59523214,6.400610406,0
328,0.949516184,1.633308454,10.88980172,6.420998015,0
329,0.160402534,0.5667749089999999,10.77655115,6.439798564,0
330,-0.43228266,-0.116285372,9.782492595,6.459453684,0
331,-0.53215419,-0.513810442,9.784623408,6.479108803,0
332,0.01316945,-0.079963483,10.77865865,6.4987944429999995,0
333,1.721625503,1.0856760140000001,10.8549961,6.518419044,0
334,1.210050176,0.448949021,10.5985722,6.538104682999999,0
335,-0.755119091,-0.400502267,9.337573551,6.557698762,0
336,-1.445150573,-0.29852451,9.102170142,6.577323361,0
337,0.039338827,0.9768066809999999,10.1035293,6.597436287000001,0
338,0.958454062,0.816190118,11.08192297,6.616572562000001,0
339,1.264511306,0.246143775,9.355976835,6.636197161,0
340,-0.593490564,-0.9781390659999999,8.872593174,6.65582176,0
341,-0.7975873520000001,0.28813900800000003,8.58500571,6.67547688,0
342,-0.369266986,1.706426756,9.74866727,6.695162519,0
343,0.285237752,1.2143665479999999,10.31837185,6.714390354,0
344,0.974780469,-0.6885112520000001,10.07753226,6.734045474,0
345,1.245927924,-1.562108946,9.464178568,6.753670072999999,0
346,0.47064824299999997,-0.8563628240000001,9.116384449,6.773294673,0
347,-0.3872286,0.133760543,9.481343407999999,6.792919272000001,0
348,-0.6227275760000001,1.0080353420000001,10.18119323,6.812574391,0
349,0.342043628,0.8847509159999999,9.755182103,6.832168471,0
350,0.663519188,-0.9006390459999999,9.757711721,6.851854112000001,0
351,0.9905538229999999,-1.506588117,9.253188756,6.871478711,0
352,0.39551395100000003,-0.564977164,9.26115887,6.891133831,0
353,-0.404274925,0.405068835,10.15911877,6.911094154,0
354,0.41587052799999996,1.558950003,9.736973778,6.930779793999999,0
355,-0.075238723,0.06884449200000001,9.932508317,6.950373872999999,0
356,0.47570231399999996,-0.519546565,9.36554171,6.970028993,0
357,-0.07942096,-0.27065086899999996,9.857980061000001,6.9896230720000005,0
358,0.34267745299999997,1.201437898,9.917032797000001,7.009247671000001,0
359,-0.519990371,0.700731854,10.67395632,7.028902791,0
360,0.38877892299999994,0.7548343190000001,9.640817689,7.048527391,0
361,0.154996605,-0.669778224,10.34662037,7.06812147,0
362,0.764136635,-0.14438414,8.953772825,7.087746069,0
363,-0.499353525,0.15071113,9.680321853999999,7.107340148,0
364,0.3388699,1.920658482,9.604287735,7.126964747000001,0
365,0.091218834,1.096957884,10.248016,7.14677247,0
366,0.35183141799999995,0.288289349,9.43502142,7.166274988,0
367,-0.886979098,-1.0138916629999999,9.930786505,7.185899587000001,0
368,-0.208481561,0.6203682979999999,9.400868247,7.205615747,0
369,-0.147978779,1.234128109,9.888607089,7.225240347000001,0
370,0.18122353600000002,0.8747239920000001,9.688266526,7.244834425,0
371,-0.169563341,-0.598595852,9.575047355,7.264489545,0
372,0.10302811,-0.935773781,9.254195562,7.284114145,0
373,-0.22716112300000002,-0.10158489999999999,9.885277921,7.3037387439999994,0
374,0.36931276799999996,1.358752715,9.047726179,7.323363343,0
375,-0.984179991,-0.285706847,9.912461971,7.342987943,0
376,-0.073183514,-0.149596843,9.177091958,7.362643062999999,0
377,-0.187309246,-0.7750040570000001,9.675823721,7.382237142,0
378,-0.214129557,-0.267000797,9.460914457000001,7.401861741,0
379,-0.910428839,0.16899161399999998,10.77780233,7.42148634,0
380,0.063116329,1.9090194790000001,10.19286313,7.44114146,0
381,-0.599685821,0.6549565479999999,10.58719608,7.4608271020000005,0
382,0.114729951,0.23102497100000002,9.478714011000001,7.48042118,0
383,-0.425901375,-0.597351411,10.45441946,7.500350983,0
384,0.851791526,0.9431986659999999,10.72191087,7.519670379,0
385,0.899722138,1.326213957,10.56349786,7.539294977999999,0
386,-0.7304806509999999,0.602261377,9.086104438,7.558919577,0
387,-1.390022644,-0.11724750699999999,8.612185915,7.578574698,0
388,0.174706237,-0.14816468900000002,9.763519556,7.598199297000001,0
389,1.2301823159999998,0.074439032,10.39619654,7.617854416,0
390,1.217338944,0.416581552,10.27867045,7.637479015,0
391,-0.19279120100000002,0.19035892,10.43265709,7.657134135,0
392,-0.25361572600000004,1.098183656,9.083428469,7.677704867,0
393,-0.431526521,0.102439172,8.723709823,7.69604761,0
394,0.13112674300000002,-0.837100926,11.15959445,7.715641689,0
395,1.605862052,0.938340335,11.10750826,7.735266287999999,0
396,-0.028599932,0.585300676,9.584737817999999,7.754890887,0
397,-1.9292078680000002,-0.577914816,8.420986397,7.774515489,0
398,-0.729116448,0.37110302,8.691727407,7.794170608,0
399,0.453460774,0.10674140900000001,10.46940187,7.816481,0
400,1.361907624,-0.355182248,10.301021400000002,7.833389286,0
401,0.82012957,-0.34475921,9.362391898,7.853044406,0
402,-0.8640988479999999,-0.730816534,8.979126518,7.872669005,0
403,-0.6391588429999999,0.29257452100000003,8.573747198,7.892659849,0
404,-0.130376481,0.750178309,9.713920335,7.911948724,0
405,0.227169022,0.464982413,10.91697574,7.9315733239999995,0
406,0.126409427,0.185390186,10.11201949,7.951197923,0
407,-0.642854701,-0.6992017559999999,9.251773223999999,7.970822522000001,0
408,0.070794581,-0.584440954,9.521570811,7.990508162999999,0
409,0.122408134,-0.23205151699999998,11.15401061,8.010132762000001,0
410,0.835475315,1.909391155,9.948468504,8.029787882,0
411,-0.930589352,1.212833841,9.900252417999999,8.04938196,0
412,-1.0739476479999999,-0.11030214599999999,9.663926539,8.06897604,0
413,0.291873747,-0.370315585,9.414234856,8.088661681,0
414,1.216365442,-0.439541818,10.46305625,8.10828628,0
415,1.0904805659999999,0.400003008,10.25401382,8.127910879,0
416,-0.20327072399999999,1.316638482,9.734658968,8.147565999,0
417,-0.44919246799999996,1.191286165,8.685605962,8.167160078,0
418,-0.6945757140000001,-0.305180748,9.143666142,8.186784677,0
419,1.507960973,-0.23392974,9.59843984,8.206500838,0
420,1.186784504,-0.606388041,10.11001825,8.226094917000001,0
421,0.148052254,0.365302168,9.095420935,8.245750036,0
422,-0.99699593,0.873146832,9.302380345,8.265496717000001,0
423,0.021875382999999998,1.01619233,10.02843316,8.284999235,0
424,0.759713957,0.729360982,10.17516534,8.304654355,0
425,0.235595825,-0.56348532,10.74327339,8.324645198999999,0
426,1.064504182,0.149212891,9.606119037000001,8.344300318,0
427,0.309839061,-0.235953909,9.906359421,8.36410804,0
428,0.775748312,-0.222628684,10.02315713,8.383580038,0
429,0.779486317,-0.237499695,10.81333461,8.403143598,0
430,0.566125379,0.33788064100000004,10.02664531,8.422737676,0
431,-0.7612326979999999,0.157151625,9.47655583,8.442392796,0
432,-0.402479417,0.198890798,9.744952154,8.462017395,0
433,0.616703961,0.12360909199999999,10.17332668,8.481641994,0
434,0.799511085,-0.680108307,11.00484728,8.501266592999999,0
435,0.331549059,0.418968976,9.086793241,8.520921714,0
436,-2.004241175,-0.143924876,9.524878045,8.540546313,0
437,-0.071529962,0.990899132,9.210275379,8.560170912,0
438,0.84200402,-0.116955159,10.56089482,8.579795511,0
439,1.4836094080000002,-1.243980742,10.75483883,8.599481152000001,0
