,Unnamed: 0,x,y,z,Time,Lebal
47,47,0.133487272,1.303068698,9.561955888,0.9034640620000001,0
48,48,0.081525024,1.477994923,9.649100413,0.9230581409999999,0
49,49,0.148801551,1.7091618690000001,9.778986606,0.942743782,0
50,50,0.28102375399999996,1.81111527,9.79358274,0.9623683820000001,0
51,51,0.257297925,1.92029116,9.73825642,0.981992981,0
52,52,0.155963939,1.985654292,9.777342382999999,1.001648101,0
53,53,-0.058002495,1.902344579,9.839432495,1.02124218,0
54,54,-0.044165267,1.668253075,9.714315028,1.040897299,0
55,55,0.108136295,1.627000327,9.648930717,1.060552419,0
56,56,0.266512977,2.069136077,9.867894478,1.0801770179999999,0
57,57,0.080215584,1.983373094,10.06390617,1.0998016179999999,0
58,58,0.063418029,2.165601126,10.17570101,1.119426217,0
59,59,0.11069701400000001,2.041390916,9.983913702999999,1.139050817,0
60,60,0.153592342,1.588721791,9.780857382,1.158705936,0
61,61,-0.004053862,1.450869454,9.809891431,1.178330535,0
62,62,-0.020973613,1.572272523,9.716390544,1.197955136,0
63,63,-0.019438018,1.4299294269999998,9.814348711000001,1.217610256,0
64,64,0.158418996,1.389477963,9.863073992,1.237265375,0
65,65,0.220397767,1.786834817,9.928777275,1.256889975,0
66,66,0.012966031000000001,2.025180301,9.961281863,1.2765145740000001,0
67,67,-0.06422565599999999,1.897433111,9.988886851,1.2961086529999999,0
68,68,-0.096767059,1.749002255,9.972346372999999,1.315702732,0
69,69,0.112791684,1.7353147430000002,9.694305477999999,1.334961088,0
70,70,0.21878318300000002,2.362618387,9.761943153999999,1.3546162080000002,0
71,71,0.111239426,2.3370981630000003,10.06427093,1.374271327,0
72,72,-0.005857064,1.734967687,9.85855176,1.393895926,0
73,73,0.25608311300000003,2.186513147,9.582718194,1.413551046,0
74,74,0.316377215,2.420026839,9.686266345,1.433175645,0
75,75,0.155499841,2.216020255,9.999828334,1.452800244,0
76,76,0.082633312,1.916352109,9.84071407,1.472455364,0
77,77,0.222060758,2.20323595,9.913878057,1.492079965,0
78,78,0.24691508399999998,2.495978312,10.21111265,1.511704564,0
79,79,0.00163858,2.2311686490000002,10.16388968,1.531695408,0
80,80,0.021915857,1.93695571,9.93964047,1.5513505269999999,0
81,81,0.39806276700000004,2.412548085,10.12081298,1.570975126,0
82,82,0.391608781,1.8653969940000001,10.00387412,1.5906607659999998,0
83,83,0.05568904400000001,2.10187393,10.05618373,1.610254845,0
84,84,-0.063064232,2.199290775,10.20772373,1.629879444,0
85,85,0.027636925,1.650734121,9.768107267000001,1.6495040440000002,0
86,86,0.352857472,2.162670825,10.06415838,1.6691286440000002,0
87,87,-0.005426565,1.9171562709999999,10.01705518,1.6888142830000001,0
88,88,-0.219033545,1.64007368,9.936729161,1.7084388830000001,0
89,89,-0.125729962,2.034991164,10.06323308,1.728094003,0
90,90,0.049194774000000004,1.8312966769999999,9.859687328,1.747718602,0
91,91,0.093488091,1.3897778269999999,9.966848553,1.767282161,0
92,92,-0.142752488,1.7518619690000001,10.28067585,1.78693728,0
93,93,-0.125033116,1.3397248259999999,9.841250959,1.80656188,0
94,94,0.22388611100000003,1.5798846930000001,9.998935896,1.826278042,0
95,95,0.552132958,1.3531524990000001,9.957120272000001,1.845872121,0
96,96,0.231038871,1.428688156,10.076292500000001,1.86549672,0
97,97,-3.32e-06,1.6725964340000001,10.12991699,1.885121319,0
98,98,-0.001605092,1.2143661559999999,9.913721047000001,1.904837479,0
99,99,0.07863479,1.368308453,10.0099381,1.924523119,0
100,100,0.024869332,1.570879317,9.945875836,1.943964597,0
101,101,0.017700745,1.449423844,9.726564032999999,1.963650238,0
102,102,-0.042897248,1.481835964,9.879936065,1.983274837,0
103,103,-0.025968086,1.2884427459999999,10.03739409,2.002899436,0
104,104,0.06131125,1.4606189880000002,10.13821073,2.022585076,0
105,105,0.307365669,1.075507087,9.83898818,2.042209675,0
106,106,0.346557669,0.9126459840000001,9.643715419,2.061803754,0
107,107,0.218003695,1.3730616880000002,10.08167566,2.081458874,0
108,108,0.26240625,0.882117563,9.907928477999999,2.101083474,0
109,109,-0.190040323,1.178680861,10.20560145,2.120708074,0
110,110,-0.100480939,0.644935589,9.896525358,2.140363193,0
111,111,0.402115732,1.317837975,10.10110409,2.159987793,0
112,112,1.018742161,1.303642005,9.672248371,2.1796123919999997,0
113,113,0.321862292,0.994675765,9.815866072999999,2.199236991,0
114,114,-0.323748922,0.543942182,10.336316400000001,2.2188921109999997,0
115,115,-0.010055563,0.42582872,9.898578332,2.23854723,0
116,116,0.560099042,1.329774857,9.782361284,2.25817183,0
117,117,0.5340030729999999,0.524946499,9.661222726,2.277796429,0
118,118,0.025726375,0.757926222,10.46703414,2.297482069,0
119,119,0.17384706800000002,0.22144603399999999,9.868595342999999,2.316709904,0
120,120,1.257732937,1.11105514,9.586653567,2.336334504,0
121,121,0.9529265709999999,0.92834003,9.655451283,2.355989623,0
122,122,-0.11864083,0.966802145,10.52000855,2.375614222,0
123,123,0.110771736,0.842529283,10.28386477,2.395421944,0
124,124,1.2467559940000001,1.0424081029999999,9.924221177,2.414893941,0
125,125,0.524872149,0.9981008029999999,10.13443072,2.434549063,0
126,126,-0.114261172,0.919708181,10.17073129,2.454143141,0
127,127,0.598699899,1.58434222,10.28549108,2.473767741,0
128,128,1.516843185,1.496548521,9.692536345,2.49339234,0
129,129,0.128765758,1.254107122,9.872008765,2.513383183,0
130,130,-0.441985607,0.9020177890000001,10.08799053,2.533038303,0
131,131,0.69534332,1.943955047,10.3013771,2.552632382,0
132,132,1.307197201,1.120112363,9.155497262999999,2.572287503,0
133,133,-0.040797967000000004,1.8163679369999999,10.21298483,2.5919121019999998,0
134,134,-0.268212852,1.21839246,10.50403661,2.611536702,0
135,135,1.170620485,0.886990852,10.24285672,2.631161301,0
136,136,1.7368754880000001,0.685447521,9.591628405,2.65081642,0
137,137,0.283637832,2.2158891240000003,10.61619463,2.67044102,0
138,138,0.632183658,0.268396402,10.00516457,2.6902487410000004,0
139,139,1.492931355,0.373493409,10.41584248,2.70990386,0
140,140,0.9230112559999999,1.070861785,10.38380569,2.72940638,0
141,141,0.142690975,1.020018515,10.19036591,2.7490309789999996,0
142,142,1.24919788,0.206299974,10.2306409,2.768655578,0
143,143,1.841014567,-0.288943591,9.496038411,2.788310698,0
144,144,0.731610277,1.8644284480000002,10.50781266,2.807965818,0
145,145,0.375101301,0.6861583640000001,9.604603185,2.828048222,0
146,146,1.7150391809999999,-0.38306149100000003,9.629500611000001,2.8472150160000003,0
147,147,1.5845457319999998,0.796753954,10.70326884,2.866839615,0
148,148,0.896528153,1.16651689,10.1490509,2.8864947360000004,0
149,149,1.0094982940000001,0.80763351,10.14303525,2.906088814,0
150,150,1.45725331,-0.34521103399999997,10.07705605,2.9257134139999996,0
151,151,1.0609584220000001,0.390924657,10.38932061,2.945490615,0
152,152,0.618243189,1.321978718,9.977794062000001,2.965023654,0
153,153,0.844567854,1.556203871,10.36436375,2.984617732,0
154,154,0.993144652,0.5193558979999999,10.0707479,3.004242332,0
155,155,0.9338254859999999,-0.058043740999999996,9.46926954,3.0239279710000004,0
156,156,0.891610355,0.20234475100000002,9.388313085,3.0435830910000004,0
157,157,0.515871531,0.726222186,10.16037879,3.063177172,0
158,158,0.563027119,0.910258655,10.63137017,3.0828322910000003,0
159,159,0.852121005,1.1942059790000001,10.33332807,3.1024874110000003,0
160,160,1.224702479,0.569964193,9.677357589,3.12214253,0
161,161,0.478083924,-0.8656607759999999,9.589776778,3.14179765,0
162,162,0.734184191,-1.268557118,9.889469884,3.1613917289999995,0
163,163,0.8873880999999999,0.7966751009999999,10.09652934,3.1809858089999996,0
164,164,0.8112450240000001,1.5210213030000002,10.47697578,3.200610408,0
165,165,0.598305158,0.172910127,11.01665819,3.220265527,0
166,166,1.0494116009999999,0.099736635,10.88726292,3.2399816880000003,0
167,167,0.6920735859999999,0.565179468,9.034010193,3.2595147260000004,0
168,168,-0.285122914,1.3117035240000001,9.341264899,3.2791698460000003,0
169,169,1.47655369,-0.847823143,9.536576171,3.2984587210000003,0
170,170,3.4526048310000004,-1.6224058209999999,9.854718041,3.31808332,0
171,171,0.895763504,-0.179865649,8.617760977,3.33773844,0
172,172,0.028848082999999997,1.8308879809999998,9.106562998,3.35736304,0
173,173,0.538650132,-0.18656399199999998,9.531082588,3.377018161,0
174,174,1.227282153,-0.555881119,11.17549353,3.39664276,0
175,175,1.233337122,-0.415214074,9.541902838,3.4162978789999996,0
176,176,0.316457265,2.477757122,9.577661393,3.435891958,0
177,177,-0.364470687,1.99330516,10.57568755,3.455577598,0
178,178,1.029889217,-0.9752496559999999,10.79476518,3.475171677,0
179,179,1.9737155830000002,-0.544388132,10.80635358,3.495284603,0
180,180,0.533442421,1.065742945,10.25011147,3.514939722,0
181,181,1.314180657,0.7820608640000001,9.874636888,3.53441172,0
182,182,1.4494841509999998,0.26758720199999997,10.96427039,3.55409736,0
183,183,0.456016721,-0.539330987,11.01521933,3.573721959,0
184,184,0.816238555,0.176901775,10.15056347,3.5933465589999996,0
185,185,1.184039762,0.656005349,9.02293267,3.6130016780000003,0
186,186,0.91359226,1.332095713,10.45712266,3.632626278,0
187,187,0.44065689700000005,-1.101683672,10.35984849,3.652281397,0
188,188,0.074629389,-0.876015663,10.48364725,3.671905997,0
189,189,3.126586715,0.27240394,8.889742835,3.691530598,0
190,190,2.952799541,0.558328449,9.785564902,3.711155197,0
191,191,-0.8769338940000001,-1.374787534,10.31761472,3.731268122,0
192,192,-1.118740874,0.8705305879999999,11.43316688,3.750068671,0
193,193,1.805393394,1.93888958,10.15528762,3.76969327,0
194,194,1.4700863640000001,-0.126118163,9.691954097,3.7893178689999996,0
195,195,-0.691493737,-1.238187602,9.691139749,3.80897299,0
196,196,-0.23601841899999998,-0.7735444229999999,9.016823671000001,3.8285975889999997,0
197,197,2.589947678,0.277055559,10.19952268,3.8482221880000003,0
198,198,2.79856526,0.446774946,11.30038137,3.867846787,0
199,199,0.407962802,-0.82747315,9.827095182999999,3.887471386,0
200,200,0.501035999,0.645634253,9.951951297,3.9071570280000003,0
201,201,2.133208555,-0.663651138,9.398426966,3.926781628,0
202,202,0.431089455,-1.239423749,9.632409196000001,3.946802992,0
203,203,-0.29324199100000004,0.196480345,9.114738447,3.9660308260000003,0
204,204,1.396358227,2.029168373,9.65130673,3.985655425,0
205,205,0.33775049100000004,-0.991027085,9.288913069,4.005280024,0
206,206,-0.045679903,-0.53857949,11.61230161,4.024843584,0
207,207,2.771414928,0.103251541,10.27212082,4.044773386,0
208,208,0.783295484,-0.038447026,8.121624591,4.064184343,0
209,209,-0.986076235,0.243597638,10.18167319,4.083808942,0
210,210,-0.740595606,-1.176256375,11.15139766,4.103372501,0
211,211,1.352429204,-0.244714879,9.835828072,4.123088662,0
212,212,1.508625954,1.687040979,10.0443746,4.142774302,0
213,213,-0.502191724,-0.38822559799999995,10.44534214,4.162734625,0
214,214,0.19001584800000001,-1.458594256,10.35164889,4.182359224,0
215,215,2.0907838659999998,0.993696858,10.45273442,4.201983823,0
216,216,0.19020776600000003,0.9339120670000001,9.881616163,4.221608425,0
217,217,-0.624322058,-0.781849149,9.505587056,4.241294064,0
218,218,2.1455243669999997,-1.1779764590000001,9.105646747,4.260918664,0
219,219,1.234417544,-0.247821932,8.626406381,4.280177018,0
220,220,-0.033183872999999996,0.436016071,9.551222297,4.299832138,0
221,221,0.329668928,-1.293951479,9.394610637000001,4.319456737,0
222,222,1.8373091259999998,-1.079452421,9.875698052999999,4.339111858,0
223,223,0.004465553,0.251665997,10.29927738,4.358766977,0
224,224,-0.629152921,-0.456616755,9.405437682,4.378330536,0
225,225,1.3603002069999999,-1.302005238,8.49737473,4.397985655,0
226,226,0.18183492699999998,-1.534617205,9.573525193,4.4176102539999995,0
227,227,-0.8763210379999999,-2.181102585,9.971007524,4.437234854,0
228,228,0.061528529000000005,-0.345853487,10.14011338,4.456889974,0
229,229,-0.025964344,-0.40857751200000003,8.367354084,4.477857469,0
230,230,-1.141746662,-0.835633325,8.542931102999999,4.496505417,0
231,231,-1.60820622,-2.0386525140000002,10.02573251,4.516130017,0
232,232,0.022532521,-3.165456466,9.752305847,4.535754617,0
233,233,2.261977152,-1.672804103,8.978752213,4.555470777,0
234,234,-0.114961175,0.385500364,9.222104729,4.575034336,0
235,235,-2.064976737,-0.926854869,9.475219434,4.5950557,0
236,236,-2.028421587,-1.472727004,9.427814649,4.614283534,0
237,237,0.349875041,-1.3410978759999999,10.04579283,4.633908133,0
238,238,1.672282253,-3.04624639,8.556172825,4.653563254,0
239,239,-0.027577172,-0.389150011,9.747126998999999,4.673187853,0
240,240,-0.598972546,-0.028274946000000002,10.17751276,4.6928734930000005,0
241,241,0.32016028,-1.3685157190000001,10.2382788,4.7124675719999995,0
242,242,1.295678539,-2.75051416,10.92819503,4.732122691,0
243,243,0.101565324,-2.710772402,9.250262327,4.751747291,0
244,244,-1.42682182,-0.6973620209999999,7.097061686,4.771371891,0
245,245,-3.035841908,0.25059597100000003,8.702718602000001,4.79105753,0
246,246,-1.098091943,-1.346429235,12.34354668,4.810651609,0
247,247,3.1110125610000003,-3.450770588,11.27059453,4.83033725,0
248,248,1.4190903780000002,-3.7045076989999997,8.232274744,4.84996185,0
249,249,-1.724451116,-0.09013514800000001,9.56396969,4.869555929,0
250,250,-1.1751009140000002,-0.303284473,10.17703231,4.889241569,0
251,251,1.608799721,-2.02471616,10.23754294,4.908835648,0
252,252,2.133433469,-0.8789665190000001,10.67953782,4.928460247,0
253,253,-0.459674976,-1.048354029,9.248586572999999,4.948084846,0
254,254,-1.0258524359999999,-0.466608911,9.927138747,4.967739967,0
255,255,0.357323851,-1.502943409,9.160354733,4.988158096,0
256,256,0.73029967,-1.5814359709999999,10.09488676,5.006958645,0
257,257,-0.492298513,-3.243866953,9.340380092,5.0266137639999995,0
258,258,-1.203901518,-1.156022989,9.021853992,5.04672669,0
259,259,-2.01362776,0.660043897,8.604861593999999,5.065924004,0
260,260,-1.201471606,-0.032125682,8.578907102999999,5.085914848,0
261,261,0.7571898840000001,-1.554175092,10.42631136,5.105142682,0
262,262,1.3887083980000001,-2.6368198990000002,10.213605699999999,5.124950404,0
263,263,-0.329502285,1.752655169,9.845815786000001,5.144575005,0
264,264,-0.713045115,1.628220305,8.361663364,5.1640775219999995,0
265,265,0.08916384699999999,-0.977608837,9.970673647,5.183671601,0
266,266,1.71935599,-1.756638612,11.52035175,5.203326721,0
267,267,0.8910753140000001,-0.22479833600000002,9.425643997,5.22298184,0
268,268,-0.377500217,0.28263896899999996,8.613847145,5.242606438999999,0
269,269,-0.281377681,-0.45812228899999996,10.15142107,5.261864794,0
270,270,-0.449232896,-1.092801408,9.870002492000001,5.281519915,0
271,271,0.7659407020000001,-0.325788656,9.642637727,5.301144514,0
272,272,1.6380827969999998,-0.671973789,9.919208024,5.320769113,0
273,273,0.37619690100000003,-0.884409555,9.928158296,5.340393712,0
274,274,-0.364353675,-1.3553435969999998,9.44405628,5.360018312,0
275,275,0.09563036800000001,-0.019643599999999997,9.754123364,5.379642912,0
276,276,-0.299778798,0.36262560299999996,8.894928163,5.399267511000001,0
277,277,-0.812254952,-0.641478819,9.119155588,5.41892263,0
278,278,-0.642450969,-1.5301836930000001,10.08927808,5.438547229,0
279,279,1.311992181,0.649760805,10.38559316,5.458538075,0
280,280,1.642928369,-0.039939683,8.481013877,5.478223715,0
281,281,-0.752755084,-0.141257556,8.726637166,5.4978177939999995,0
282,282,-0.8659642890000001,0.32860839399999997,11.68519236,5.517442393,0
283,283,0.428450294,-1.028169047,10.24267624,5.537097512000001,0
284,284,0.896205994,0.61210769,7.4424931789999995,5.556722112,0
285,285,-0.566906138,1.4835805830000002,7.510748133,5.576407752000001,0
286,286,-0.875944765,0.251786192,10.67175962,5.596032352000001,0
287,287,0.663970652,-1.338928092,11.71079881,5.615656951,0
288,288,2.312761349,-0.840986772,9.639774438,5.63528155,0
289,289,-0.556795672,1.2362786559999999,7.363837345,5.65493667,0
290,290,-2.0745859209999997,2.3146733580000003,9.210465655,5.6746833510000005,0
291,291,-1.13563733,-0.7175299190000001,11.691809,5.694216389,0
292,292,2.415463335,-2.227127903,10.66727488,5.713840987999999,0
293,293,2.042150415,0.535843506,9.205296322,5.733465588,0
294,294,-1.187084613,2.0380686480000003,8.336922455,5.753090187000001,0
295,295,-2.9557168419999997,-0.279431947,9.770705787,5.772745307999999,0
296,296,0.658220778,-2.326801042,10.85083261,5.792369907,0
297,297,2.123797928,-1.186466436,9.332079687,5.8119945070000005,0
298,298,-1.210353927,0.110648306,7.669094542000001,5.831619106000001,0
299,299,-1.7526810830000001,-0.095243035,9.381967922000001,5.851243705,0
300,300,0.069932867,-1.772649387,9.926812757,5.870868304,0
301,301,1.256922657,-2.663493216,8.581165718,5.890523425,0
302,302,-0.770857812,0.341489218,10.27675852,5.910148024,0
303,303,-2.109712932,-1.407976359,9.540138446,5.9298641839999995,0
304,304,-0.5155064229999999,-0.37206835200000005,10.19705571,5.949519304,0
305,305,2.162099818,-2.417497781,9.186615608,5.969052342,0
306,306,0.500568191,-2.518582463,10.00465391,5.988676942000001,0
307,307,-1.940291381,0.045277973,11.28443187,6.008301541,0
308,308,-1.8551016230000001,0.273605843,9.959280117,6.02792614,0
309,309,0.7657089,-0.63020161,10.88553034,6.04758126,0
310,310,1.0959326520000001,-3.3585013110000004,9.310533447000001,6.067175338999999,0
311,311,-0.871448685,-0.9715859570000001,8.983536505,6.08683046,0
312,312,-1.453631801,0.049563089000000005,9.201705917,6.106455059,0
313,313,-0.14987559,-1.233035939,10.06173269,6.126079657999999,0
314,314,0.718053525,-2.1537910190000003,9.022351564,6.145795819,0
315,315,-0.673182233,-0.767196271,7.303421105,6.165420417999999,0
316,316,-1.4003570419999998,0.5123181689999999,8.984381708999999,6.185808026,0
317,317,-0.7749118509999999,0.749791889,11.17832785,6.204639097,0
318,318,0.695315592,-1.1073056000000001,9.587626744,6.224263696,0
319,319,1.400163819,-0.706586701,8.211483947,6.2435830910000005,0
320,320,0.013495856,1.439628198,10.51052504,6.263207691,0
321,321,-1.10353105,-2.140462369,10.266412400000002,6.28283229,0
322,322,-0.44249454899999996,-0.366961217,10.19941112,6.302426369,0
323,323,0.179187035,1.0954184790000001,8.739735024,6.322081488999999,0
324,324,-0.5491435570000001,-0.31703091,9.696236946,6.341767129,0
325,325,-0.388974893,-2.775937636,9.743167477,6.361391727999999,0
326,326,-0.010800978999999999,-1.3297738270000001,9.509569655,6.380924767000001,0
327,327,-0.43429408700000005,-1.087961478,8.972209213,6.400579887999999,0
328,328,-0.602213949,-1.690639429,9.512706168,6.420204487,0
329,329,0.001495805,-0.59726289,10.91352464,6.44016481,0
330,330,0.32949033699999997,-1.298588335,10.206821099999999,6.45988097,0
331,331,-0.46475396700000005,-1.544868891,8.895569361,6.479444528999999,0
332,332,-0.524966499,-0.420959081,8.554443044,6.499130169,0
333,333,-0.266275488,-0.36248513299999996,9.705946622999999,6.518724248,0
334,334,0.31695364600000003,-1.827381296,10.39151892,6.538348847999999,0
335,335,-0.32012972,-0.422613574,9.950796416000001,6.557973447,0
336,336,-2.0683073430000003,1.3563331269999999,8.704846433,6.5776285660000005,0
337,337,-1.396955111,0.236415645,8.767282477,6.597314206,0
338,338,2.524553076,-1.362368264,10.09050574,6.616877767,0
339,339,1.34134902,-1.00084914,10.86556131,6.637540058,0
340,340,-1.840210683,1.2828506990000001,9.021142154,6.656157485,0
341,341,-3.578787156,1.838445926,7.450129617999999,6.675782085,0
342,342,0.10107213300000001,-0.08974312,10.78566932,6.695528765,0
343,343,5.755165063,-4.486247804,11.08498559,6.715977414,0
344,344,1.510242565,-2.96565334,8.971523081,6.734686402,0
345,345,-3.1685038110000003,2.7631272960000004,8.119306012000001,6.754311002000001,0
346,346,-3.2970079869999998,1.7963023130000002,8.746291122,6.773966122,0
347,347,0.080616432,-1.845258038,11.36292364,6.793590722,0
348,348,3.209958457,-2.874969309,9.861889021,6.813276362000001,0
349,349,0.29853568399999997,0.7225663809999999,8.866099082,6.832870441,0
350,350,-1.431496268,1.10533977,9.889260565,6.85246452,0
351,351,-0.048954784,-1.053505025,10.16227536,6.872089119,0
352,352,1.284447872,-1.429387245,11.205402099999999,6.891774759,0
353,353,-0.090454195,-1.218120409,10.21545598,6.911460399,0
354,354,-2.433309675,0.13137442300000002,8.616052245,6.931023958,0
355,355,-0.750440178,1.031243939,9.498112746,6.950679077999999,0
356,356,2.7153121330000003,-2.71396382,9.640692257000001,6.970273157,0
357,357,1.3835794259999998,-2.034703738,10.69506327,6.989897756,0
358,358,-1.889177004,0.391678916,9.049137932999999,7.009552876,0
359,359,-2.164972268,1.179364149,7.643674819,7.029238516,0
360,360,0.137011629,0.031487839,9.562476705,7.048893636,0
361,361,1.690257219,-2.163444939,10.37937505,7.068487714,0
362,362,-0.111408606,-0.854608804,9.586581523,7.088112315,0
363,363,-1.4330523290000001,0.711422798,8.718572607999999,7.107736916,0
364,364,-0.771503315,0.48179870399999997,9.283932737999999,7.127361515,0
365,365,0.22985588399999998,-1.403356881,10.28390224,7.146955594,0
366,366,0.619093424,-1.489792363,10.53674391,7.166671753999999,0
367,367,-0.015966501,0.226342885,9.486723669,7.186265832999999,0
368,368,-0.6576334429999999,0.611438635,9.582021432000001,7.205890432,0
369,369,-0.602058015,-0.769488829,10.03033672,7.225148787,0
370,370,-0.295182664,-0.54940256,9.955033139,7.244895467,0
371,371,-0.281458386,-0.271117965,9.273255686,7.264397985,0
372,372,-0.800412978,-0.098704344,8.976800977,7.284053105,0
373,373,-0.58920033,0.041649514,9.471036244,7.303677704,0
374,374,-0.09592689300000001,-1.143387201,9.397646163,7.323302303999999,0
375,375,0.068183633,-0.42271707700000005,8.994604475,7.3429269029999995,0
376,376,-0.094559503,0.37761891399999997,9.069254679,7.362612542999999,0
377,377,-0.499618943,-0.446765664,8.773291309,7.382420263999999,0
378,378,-0.059006240999999994,0.185330718,9.506642253999999,7.401800702,0
379,379,0.599962066,-0.809261006,9.494744742,7.421791547000001,0
380,380,0.257506395,-0.862050924,9.246948057,7.44169083,0
381,381,-0.592663686,-0.06807579400000001,9.27620601,7.461071266,0
382,382,-0.5375782139999999,0.172463862,9.607469375,7.480726385,0
383,383,0.120926939,-0.6131282060000001,9.776932873,7.500381505,0
384,384,0.284913992,-0.5309477770000001,9.799531647,7.519945063,0
385,385,-0.19876157,-0.564565946,9.384093304,7.539600182999999,0
386,386,-0.10767754800000001,0.264624423,9.637137973,7.559224782,0
387,387,0.283469012,-0.658487148,10.03567505,7.578879902000001,0
388,388,0.268904732,-0.7744321590000001,10.17830949,7.598535021,0
389,389,-0.152576046,0.397177105,9.704188623,7.6181291,0
390,390,-0.572139894,-0.25272004600000003,9.111120414,7.637753699999999,0
391,391,-0.10979365,0.130523424,10.09954886,7.65740882,0
392,392,0.9943593490000001,-0.8284156579999999,9.905592405,7.677063939,0
393,393,0.991653027,0.28848687,9.241789175,7.696658018,0
394,394,0.036347829,0.659493401,9.220094217,7.7163131389999995,0
395,395,-0.145310354,0.243845394,9.725616888,7.73593774,0
396,396,0.264603734,0.062362314,9.912412206,7.755562339,0
397,397,0.357650575,0.6490290120000001,9.081728988,7.775431101000001,0
398,398,0.216458685,1.305720449,9.032451663,7.794964139,0
399,399,-0.404984281,-0.06614486900000001,8.992233564,7.81477186,0
400,400,-0.659685414,0.40236754700000005,9.622774341,7.834091256000001,0
401,401,-0.332165799,0.386411415,9.363971548,7.853746375,0
402,402,0.401080339,0.627320321,9.580484952,7.873370975,0
403,403,0.281506662,-0.937697527,9.180286907000001,7.8929955739999995,0
404,404,0.098236296,0.457302946,9.819621254,7.912711734,0
405,405,-0.10228789099999999,0.20074414399999999,9.528589638,7.932397374,0
406,406,0.64402449,0.141937378,9.888789623,7.951960933,0
407,407,0.44226361200000003,-0.359446201,9.518631544,7.971585532000001,0
408,408,-0.9190173779999999,0.20120038699999998,9.564419665,7.991240652,0
409,409,-0.642861882,0.500017856,10.2017444,8.010834731000001,0
410,410,0.60591709,-0.096585579,10.22941212,8.030459332000001,0
411,411,1.230508932,-0.538450831,9.980532173,8.050083932,0
412,412,-0.208882965,-0.21420354,9.699263197999999,8.069739052000001,0
413,413,-0.767946586,0.697452933,9.774138699999998,8.089363651000001,0
414,414,-0.209262731,0.647468449,9.527400313,8.10898825,0
415,415,0.452293881,0.194507874,8.968626953,8.12864337,0
416,416,0.24387642199999998,0.33170740600000004,8.966861628,8.148237448,0
